adc_value desired_adc_value voltage desired_voltage
90 140 289,3548 451,6129
97 141 313,0645 454,8387
99 142 319,6774 458,0645
97 143 314,0322 461,2903
98 144 317,258 464,5161
101 145 325,3226 467,7419
96 146 309,1935 470,9677
102 147 327,7419 474,1935
101 148 327,258 477,4193
104 149 334,8387 480,6452
105 150 338,7097 483,871
107 151 344,1935 487,0967
113 152 363,871 490,3225
107 153 346,2903 493,5484
108 154 349,6774 496,7742
109 155 352,9032 500,0
110 156 356,129 503,2258
112 157 360,0 506,4516
113 158 363,5484 509,6774
111 159 359,0322 512,9032
115 160 371,4516 516,129
115 161 371,7742 519,3549
117 162 375,9677 522,5806
118 163 381,2903 525,8064
117 164 377,258 529,0323
119 165 384,8387 532,258
121 166 389,8387 535,4839
121 167 391,7742 538,7096
123 168 395,3226 541,9355
124 169 399,0323 545,1613
121 170 390,4839 548,3871
125 171 403,2258 551,6129
128 172 411,6129 554,8387
128 173 411,6129 558,0645
130 174 417,7419 561,2903
132 175 424,1935 564,5161
129 176 415,6452 567,7419
138 177 444,5161 570,9677
132 178 426,1291 574,1935
134 179 432,9032 577,4194
136 180 437,0967 580,6451
137 181 440,8064 583,8709
138 182 443,7097 587,0968
137 183 443,0645 590,3225
139 184 448,8709 593,5484
140 185 450,0 596,7741
142 186 457,0968 600,0
139 187 448,3871 603,2258
143 188 461,6129 606,4516
145 189 468,2258 609,6774
138 190 445,3226 612,9032
146 191 469,5161 616,129
147 192 474,0323 619,3549
141 193 455,3226 622,5806
147 194 475,4838 625,8064
150 195 483,2258 629,0323
150 196 484,8387 632,258
151 197 487,4194 635,4839
148 198 475,8064 638,7096
159 199 513,3871 641,9355
152 200 489,3548 645,1613
156 201 503,3871 648,3871
157 202 507,258 651,6129
158 203 510,9677 654,8387
158 204 510,6452 658,0645
157 205 506,4516 661,2903
160 206 515,3225 664,5161
168 207 541,9355 667,7419
162 208 523,3871 670,9677
163 209 526,129 674,1935
164 210 529,6774 677,4194
166 211 533,871 680,6451
162 212 524,1935 683,8709
167 213 540,1613 687,0968
165 214 532,9032 690,3225
169 215 545,6451 693,5484
171 216 552,5806 696,7741
175 217 565,8064 700,0
171 218 552,0968 703,2258
174 219 559,8387 706,4516
174 220 560,3226 709,6774
175 221 564,1935 712,9032
176 222 566,2903 716,129
176 223 569,1935 719,3548
179 224 577,4194 722,5806
179 225 577,9032 725,8064
180 226 581,129 729,0323
180 227 580,9677 732,258
181 228 583,5484 735,4839
182 229 587,2581 738,7096
184 230 593,871 741,9355
184 231 595,0 745,1613
183 232 589,0323 748,3871
185 233 597,5806 751,6129
188 234 605,9677 754,8387
182 235 586,129 758,0645
190 236 611,9355 761,2903
181 237 582,5806 764,5161
191 238 615,4839 767,7419
193 239 621,9355 770,9677
195 240 629,1935 774,1935
194 241 627,0968 777,4194
185 242 597,0968 780,6451
196 243 632,258 783,8709
199 244 642,258 787,0968
198 245 639,6774 790,3225
199 246 642,258 793,5484
200 247 646,2903 796,7741
206 248 665,0 800,0
203 249 655,6451 803,2258
204 250 656,6129 806,4516
205 251 660,1613 809,6774
206 252 665,9677 812,9032
206 253 664,5161 816,129
208 254 670,0 819,3548
209 255 672,9032 822,5806
210 256 676,6129 825,8064
209 257 674,8387 829,0322
211 258 679,5161 832,258
212 259 684,3548 835,4838
213 260 687,0968 838,7096
213 261 687,2581 841,9354
215 262 693,2258 845,1613
215 263 692,258 848,3871
217 264 700,3225 851,6129
212 265 685,4839 854,8387
222 266 716,9355 858,0645
221 267 711,4516 861,2904
221 268 712,7419 864,5161
221 269 712,9032 867,742
230 270 740,8064 870,9677
224 271 724,0323 874,1935
224 272 723,3871 877,4194
226 273 729,3549 880,6451
226 274 728,0645 883,871
227 275 731,4516 887,0968
228 276 735,4839 890,3226
230 277 743,0645 893,5484
229 278 739,1935 896,7742
231 279 745,0 900,0
240 280 774,1935 903,2258
234 281 754,6774 906,4516
238 282 766,2903 909,6774
234 283 755,4839 912,9032
236 284 760,6451 916,129
236 285 760,8064 919,3548
239 286 771,2903 922,5806
237 287 765,1613 925,8064
240 288 774,1935 929,0322
240 289 774,8387 932,258
242 290 779,1935 935,4838
242 291 782,258 938,7096
235 292 757,258 941,9354
245 293 791,7741 945,1612
246 294 795,0 948,3871
247 295 797,4194 951,6129
244 296 786,129 954,8387
248 297 801,4516 958,0645
254 298 820,1613 961,2904
251 299 809,3549 964,5161
249 300 802,4194 967,742
252 301 814,3548 970,9677
256 302 825,3225 974,1935
255 303 824,0323 977,4194
260 304 839,1935 980,6451
257 305 829,8387 983,871
259 306 836,4515 987,0968
260 307 839,3549 990,3226
260 308 838,3871 993,5484
261 309 842,5807 996,7741
265 310 855,1613 1000,0
264 311 850,6452 1003,226
266 312 858,0645 1006,452
267 313 861,2904 1009,677
264 314 851,9355 1012,903
267 315 860,6451 1016,129
271 316 873,3871 1019,355
270 317 871,7742 1022,581
271 318 874,1935 1025,806
273 319 879,6775 1029,032
272 320 878,2258 1032,258
274 321 884,8386 1035,484
271 322 873,3871 1038,71
274 323 883,7097 1041,935
278 324 895,1613 1045,161
275 325 888,5485 1048,387
279 326 899,3547 1051,613
275 327 886,1291 1054,839
280 328 904,8387 1058,065
278 329 895,1613 1061,29
282 330 910,9677 1064,516
286 331 923,7097 1067,742
286 332 922,5806 1070,968
285 333 920,0001 1074,194
281 334 907,7419 1077,419
286 335 922,0968 1080,645
289 336 931,129 1083,871
289 337 933,7097 1087,097
291 338 939,5161 1090,323
286 339 921,7742 1093,548
293 340 945,1612 1096,774
293 341 944,6774 1100,0
294 342 949,1935 1103,226
294 343 949,5161 1106,452
295 344 952,4194 1109,677
298 345 960,6451 1112,903
298 346 962,7419 1116,129
299 347 965,4838 1119,355
301 348 970,0001 1122,581
300 349 968,0645 1125,806
303 350 977,9032 1129,032
303 351 977,7419 1132,258
305 352 983,7097 1135,484
306 353 986,2904 1138,71
306 354 986,6129 1141,935
308 355 993,2258 1145,161
308 356 993,5484 1148,387
309 357 997,7419 1151,613
311 358 1003,548 1154,839
311 359 1004,516 1158,065
312 360 1006,29 1161,29
317 361 1023,387 1164,516
320 362 1031,452 1167,742
320 363 1033,548 1170,968
316 364 1019,678 1174,194
317 365 1022,581 1177,419
318 366 1027,258 1180,645
319 367 1027,903 1183,871
315 368 1015,968 1187,097
322 369 1037,581 1190,323
321 370 1035,161 1193,548
323 371 1041,935 1196,774
327 372 1054,194 1200,0
325 373 1048,871 1203,226
332 374 1069,355 1206,452
326 375 1052,258 1209,677
328 376 1058,871 1212,903
328 377 1058,71 1216,129
331 378 1067,258 1219,355
330 379 1066,129 1222,581
332 380 1070,968 1225,806
340 381 1095,161 1229,032
334 382 1076,613 1232,258
335 383 1081,935 1235,484
336 384 1082,258 1238,71
336 385 1084,194 1241,935
337 386 1088,387 1245,161
338 387 1089,516 1248,387
341 388 1099,677 1251,613
341 389 1100,968 1254,839
341 390 1099,032 1258,065
343 391 1106,129 1261,29
344 392 1109,355 1264,516
344 393 1110,645 1267,742
347 394 1118,871 1270,968
347 395 1120,645 1274,194
356 396 1149,355 1277,419
349 397 1126,29 1280,645
350 398 1128,71 1283,871
351 399 1132,097 1287,097
350 400 1129,516 1290,323
353 401 1139,194 1293,548
354 402 1140,806 1296,774
355 403 1144,355 1300,0
355 404 1146,129 1303,226
357 405 1151,613 1306,452
357 406 1153,065 1309,677
358 407 1155,161 1312,903
356 408 1149,839 1316,129
360 409 1160,645 1319,355
362 410 1169,194 1322,581
363 411 1169,677 1325,806
364 412 1172,581 1329,032
365 413 1176,29 1332,258
365 414 1178,548 1335,484
365 415 1178,065 1338,71
367 416 1183,065 1341,935
368 417 1185,968 1345,161
370 418 1193,548 1348,387
370 419 1193,387 1351,613
370 420 1194,355 1354,839
374 421 1205,645 1358,065
374 422 1206,129 1361,29
374 423 1207,258 1364,516
376 424 1213,226 1367,742
377 425 1215,0 1370,968
376 426 1213,226 1374,194
378 427 1220,645 1377,419
379 428 1222,419 1380,645
380 429 1224,194 1383,871
381 430 1228,226 1387,097
381 431 1229,032 1390,323
383 432 1235,806 1393,548
384 433 1239,677 1396,774
386 434 1245,806 1400,0
388 435 1252,903 1403,226
387 436 1249,355 1406,452
389 437 1256,129 1409,677
390 438 1257,258 1412,903
391 439 1261,29 1416,129
393 440 1267,097 1419,355
395 441 1274,516 1422,581
395 442 1273,871 1425,806
401 443 1293,548 1429,032
396 444 1279,032 1432,258
396 445 1277,742 1435,484
397 446 1280,484 1438,71
399 447 1288,226 1441,935
402 448 1297,419 1445,161
398 449 1283,065 1448,387
407 450 1311,613 1451,613
403 451 1300,161 1454,839
404 452 1304,032 1458,065
407 453 1313,548 1461,29
404 454 1304,839 1464,516
406 455 1308,71 1467,742
408 456 1315,484 1470,968
408 457 1317,742 1474,194
410 458 1321,129 1477,419
411 459 1324,355 1480,645
412 460 1328,387 1483,871
413 461 1332,258 1487,097
413 462 1332,097 1490,323
415 463 1337,581 1493,548
415 464 1339,032 1496,774
416 465 1341,452 1500,0
418 466 1347,097 1503,226
419 467 1351,935 1506,452
419 468 1350,968 1509,677
427 469 1378,065 1512,903
420 470 1355,968 1516,129
414 471 1337,097 1519,355
423 472 1363,226 1522,581
425 473 1370,0 1525,806
424 474 1369,355 1529,032
426 475 1375,806 1532,258
428 476 1380,161 1535,484
429 477 1384,194 1538,71
429 478 1382,903 1541,935
430 479 1385,806 1545,161
431 480 1390,968 1548,387
431 481 1390,484 1551,613
433 482 1395,484 1554,839
434 483 1400,806 1558,065
439 484 1415,0 1561,29
435 485 1401,935 1564,516
437 486 1409,677 1567,742
438 487 1414,516 1570,968
439 488 1415,806 1574,194
439 489 1416,774 1577,419
442 490 1424,677 1580,645
441 491 1421,29 1583,871
441 492 1421,774 1587,097
443 493 1430,0 1590,323
444 494 1432,742 1593,548
446 495 1437,258 1596,774
448 496 1444,032 1600,0
448 497 1443,548 1603,226
449 498 1449,194 1606,452
449 499 1447,581 1609,677
451 500 1454,355 1612,903
451 501 1454,194 1616,129
452 502 1457,258 1619,355
454 503 1462,903 1622,581
455 504 1468,226 1625,806
455 505 1468,226 1629,032
456 506 1469,355 1632,258
456 507 1472,419 1635,484
458 508 1479,032 1638,71
460 509 1484,839 1641,935
460 510 1484,355 1645,161
456 511 1471,774 1648,387
470 512 1516,129 1651,613
464 513 1495,161 1654,839
463 514 1495,0 1658,064
459 515 1479,355 1661,29
467 516 1505,161 1664,516
467 517 1505,161 1667,742
467 518 1507,742 1670,968
468 519 1510,968 1674,194
469 520 1513,387 1677,419
455 521 1468,71 1680,645
473 522 1525,968 1683,871
473 523 1525,0 1687,097
474 524 1528,71 1690,323
475 525 1531,935 1693,548
471 526 1519,516 1696,774
480 527 1547,258 1700,0
478 528 1540,968 1703,226
476 529 1536,774 1706,452
479 530 1545,0 1709,677
481 531 1551,935 1712,903
481 532 1552,258 1716,129
484 533 1562,903 1719,355
484 534 1562,419 1722,581
490 535 1580,806 1725,806
486 536 1566,452 1729,032
486 537 1566,29 1732,258
486 538 1568,387 1735,484
489 539 1578,71 1738,71
490 540 1580,806 1741,935
489 541 1577,742 1745,161
492 542 1587,258 1748,387
492 543 1587,097 1751,613
491 544 1583,548 1754,839
494 545 1593,387 1758,065
496 546 1600,484 1761,29
497 547 1602,097 1764,516
498 548 1606,774 1767,742
488 549 1574,839 1770,968
500 550 1612,258 1774,194
500 551 1612,742 1777,419
502 552 1619,516 1780,645
502 553 1620,645 1783,871
504 554 1624,839 1787,097
502 555 1618,548 1790,323
506 556 1631,774 1793,548
507 557 1635,645 1796,774
508 558 1639,355 1800,0
513 559 1654,032 1803,226
506 560 1632,903 1806,452
508 561 1639,677 1809,677
512 562 1650,645 1812,903
520 563 1676,452 1816,129
510 564 1645,161 1819,355
515 565 1659,839 1822,581
516 566 1665,806 1825,807
517 567 1666,451 1829,032
516 568 1665,484 1832,258
514 569 1659,516 1835,484
519 570 1673,709 1838,71
520 571 1676,774 1841,935
521 572 1681,613 1845,161
521 573 1681,936 1848,387
523 574 1687,258 1851,613
526 575 1695,161 1854,839
525 576 1694,194 1858,065
528 577 1702,097 1861,29
527 578 1700,323 1864,516
528 579 1702,258 1867,742
531 580 1713,871 1870,968
529 581 1707,258 1874,194
536 582 1729,194 1877,419
532 583 1715,645 1880,645
533 584 1717,903 1883,871
534 585 1722,419 1887,097
534 586 1721,129 1890,323
536 587 1730,645 1893,548
533 588 1718,548 1896,774
538 589 1734,516 1900,0
538 590 1734,839 1903,226
540 591 1741,452 1906,452
540 592 1741,452 1909,677
543 593 1751,129 1912,903
543 594 1752,903 1916,129
540 595 1741,935 1919,355
543 596 1752,903 1922,581
546 597 1760,0 1925,806
547 598 1764,355 1929,032
547 599 1763,548 1932,258
549 600 1770,323 1935,484
550 601 1775,0 1938,71
548 602 1767,097 1941,935
551 603 1778,065 1945,161
560 604 1805,161 1948,387
548 605 1767,903 1951,613
554 606 1786,129 1954,839
555 607 1791,613 1958,064
557 608 1795,645 1961,29
557 609 1796,613 1964,516
559 610 1801,935 1967,742
560 611 1807,419 1970,968
560 612 1805,161 1974,194
561 613 1810,968 1977,419
563 614 1816,451 1980,645
554 615 1785,645 1983,871
565 616 1821,129 1987,097
568 617 1832,097 1990,322
566 618 1826,452 1993,548
566 619 1827,097 1996,774
568 620 1831,613 2000,0
570 621 1838,387 2003,226
568 622 1833,71 2006,452
572 623 1846,29 2009,677
571 624 1842,097 2012,903
568 625 1833,064 2016,129
573 626 1847,742 2019,355
575 627 1853,548 2022,581
575 628 1854,355 2025,806
576 629 1857,742 2029,032
576 630 1858,226 2032,258
577 631 1862,419 2035,484
580 632 1870,0 2038,71
579 633 1866,613 2041,935
580 634 1869,355 2045,161
584 635 1883,71 2048,387
584 636 1883,226 2051,613
584 637 1884,839 2054,839
585 638 1887,581 2058,064
585 639 1887,419 2061,29
586 640 1891,129 2064,516
588 641 1898,226 2067,742
595 642 1919,194 2070,968
590 643 1904,677 2074,194
591 644 1906,452 2077,42
599 645 1931,29 2080,645
586 646 1890,968 2083,871
594 647 1914,839 2087,097
594 648 1917,742 2090,322
596 649 1924,032 2093,548
596 650 1920,968 2096,774
598 651 1929,516 2100,0
598 652 1928,226 2103,226
600 653 1935,484 2106,452
601 654 1938,871 2109,678
602 655 1940,645 2112,903
602 656 1941,613 2116,129
605 657 1953,065 2119,355
605 658 1951,452 2122,581
605 659 1953,065 2125,807
608 660 1959,839 2129,032
607 661 1958,226 2132,258
607 662 1957,097 2135,484
606 663 1953,226 2138,71
610 664 1967,097 2141,936
611 665 1970,161 2145,161
612 666 1972,581 2148,387
614 667 1980,161 2151,613
614 668 1981,29 2154,839
614 669 1982,258 2158,065
616 670 1986,452 2161,29
617 671 1990,0 2164,516
617 672 1990,968 2167,742
611 673 1969,839 2170,968
619 674 1998,226 2174,194
621 675 2002,097 2177,419
630 676 2031,774 2180,645
624 677 2013,226 2183,871
622 678 2007,258 2187,097
624 679 2013,387 2190,323
625 680 2016,29 2193,548
633 681 2040,484 2196,774
628 682 2026,774 2200,0
629 683 2030,323 2203,226
630 684 2031,29 2206,452
633 685 2042,742 2209,677
631 686 2036,774 2212,903
633 687 2040,807 2216,129
633 688 2041,935 2219,355
635 689 2049,516 2222,581
636 690 2050,161 2225,806
639 691 2060,323 2229,032
639 692 2061,613 2232,258
636 693 2051,936 2235,484
640 694 2065,484 2238,71
641 695 2067,742 2241,935
642 696 2071,129 2245,161
644 697 2076,29 2248,387
644 698 2078,064 2251,613
650 699 2098,226 2254,839
646 700 2085,0 2258,065
648 701 2089,355 2261,29
648 702 2090,161 2264,516
659 703 2125,484 2267,742
653 704 2106,936 2270,968
656 705 2115,968 2274,194
653 706 2107,903 2277,42
654 707 2110,484 2280,645
656 708 2114,677 2283,871
655 709 2112,258 2287,097
657 710 2120,806 2290,323
655 711 2113,71 2293,548
659 712 2125,161 2296,774
660 713 2128,387 2300,0
660 714 2130,0 2303,226
662 715 2134,355 2306,452
662 716 2134,516 2309,678
664 717 2143,064 2312,903
666 718 2147,258 2316,129
667 719 2151,129 2319,355
666 720 2149,516 2322,581
667 721 2150,806 2325,806
668 722 2153,71 2329,032
670 723 2159,678 2332,258
671 724 2163,226 2335,484
671 725 2165,484 2338,71
673 726 2171,936 2341,936
673 727 2170,645 2345,161
674 728 2174,194 2348,387
675 729 2177,419 2351,613
674 730 2174,355 2354,839
680 731 2193,871 2358,064
680 732 2191,936 2361,29
680 733 2195,0 2364,516
680 734 2193,871 2367,742
680 735 2192,097 2370,968
691 736 2228,871 2374,194
684 737 2205,323 2377,419
685 738 2210,968 2380,645
687 739 2215,484 2383,871
687 740 2215,322 2387,097
688 741 2220,0 2390,322
689 742 2222,42 2393,548
691 743 2227,581 2396,774
692 744 2233,064 2400,0
691 745 2228,064 2403,226
692 746 2231,29 2406,452
694 747 2238,387 2409,678
695 748 2241,774 2412,903
697 749 2247,742 2416,129
696 750 2246,129 2419,355
698 751 2251,129 2422,58
700 752 2258,548 2425,807
699 753 2254,032 2429,032
700 754 2258,548 2432,258
702 755 2264,839 2435,484
704 756 2272,097 2438,71
704 757 2269,516 2441,936
696 758 2244,355 2445,161
706 759 2276,29 2448,387
706 760 2277,742 2451,613
711 761 2294,032 2454,839
708 762 2283,387 2458,065
709 763 2287,742 2461,29
710 764 2290,807 2464,516
711 765 2293,548 2467,742
714 766 2304,032 2470,968
715 767 2305,161 2474,194
716 768 2311,129 2477,42
716 769 2311,29 2480,645
717 770 2311,452 2483,871
716 771 2309,032 2487,097
718 772 2315,968 2490,323
722 773 2328,387 2493,548
721 774 2326,29 2496,774
723 775 2332,903 2500,0
723 776 2333,548 2503,226
726 777 2343,226 2506,452
726 778 2342,419 2509,678
726 779 2343,064 2512,903
727 780 2346,129 2516,129
726 781 2341,29 2519,355
730 782 2354,677 2522,581
732 783 2360,968 2525,806
728 784 2348,71 2529,032
733 785 2365,806 2532,258
734 786 2367,419 2535,484
736 787 2373,065 2538,71
736 788 2374,194 2541,936
738 789 2379,516 2545,161
738 790 2381,936 2548,387
741 791 2391,129 2551,613
740 792 2387,742 2554,839
742 793 2393,71 2558,064
741 794 2391,613 2561,29
744 795 2399,194 2564,516
746 796 2405,0 2567,742
746 797 2407,581 2570,968
747 798 2409,032 2574,194
762 799 2457,258 2577,419
750 800 2418,387 2580,645
749 801 2417,097 2583,871
751 802 2421,129 2587,097
750 803 2418,226 2590,322
754 804 2433,226 2593,548
753 805 2428,71 2596,774
756 806 2438,226 2600,0
757 807 2441,774 2603,226
758 808 2443,71 2606,452
760 809 2452,097 2609,678
761 810 2454,194 2612,903
762 811 2457,258 2616,129
764 812 2464,032 2619,355
764 813 2465,484 2622,581
766 814 2470,968 2625,807
765 815 2468,871 2629,032
767 816 2475,645 2632,258
769 817 2481,129 2635,484
770 818 2485,322 2638,71
774 819 2495,645 2641,936
781 820 2518,871 2645,161
765 821 2467,742 2648,387
776 822 2501,774 2651,613
778 823 2508,226 2654,839
777 824 2506,936 2658,065
779 825 2514,194 2661,29
783 826 2525,484 2664,516
781 827 2520,0 2667,742
783 828 2526,936 2670,968
786 829 2535,645 2674,194
784 830 2529,516 2677,419
791 831 2551,613 2680,645
787 832 2537,903 2683,871
790 833 2547,903 2687,097
789 834 2545,161 2690,323
784 835 2530,323 2693,548
792 836 2554,839 2696,774
790 837 2548,064 2700,0
794 838 2562,419 2703,226
796 839 2566,29 2706,452
797 840 2570,968 2709,677
800 841 2579,032 2712,903
808 842 2607,097 2716,129
801 843 2582,742 2719,355
814 844 2625,807 2722,581
802 845 2586,936 2725,806
803 846 2590,806 2729,032
801 847 2584,677 2732,258
807 848 2603,064 2735,484
808 849 2607,097 2738,71
809 850 2609,194 2741,935
810 851 2612,742 2745,161
811 852 2617,58 2748,387
814 853 2625,807 2751,613
816 854 2630,968 2754,839
816 855 2633,226 2758,065
817 856 2635,484 2761,29
818 857 2639,839 2764,516
817 858 2636,613 2767,742
821 859 2647,419 2770,968
819 860 2641,936 2774,194
823 861 2655,323 2777,419
824 862 2657,419 2780,645
825 863 2660,484 2783,871
824 864 2658,065 2787,097
827 865 2669,032 2790,323
831 866 2681,774 2793,548
831 867 2681,936 2796,774
833 868 2687,097 2800,0
834 869 2689,677 2803,226
836 870 2698,226 2806,452
833 871 2686,774 2809,678
835 872 2693,71 2812,903
849 873 2740,161 2816,129
836 874 2698,387 2819,355
842 875 2715,161 2822,581
843 876 2720,645 2825,806
845 877 2727,258 2829,032
847 878 2731,452 2832,258
856 879 2762,097 2835,484
855 880 2758,065 2838,71
850 881 2742,097 2841,936
852 882 2748,226 2845,161
852 883 2749,839 2848,387
856 884 2762,742 2851,613
858 885 2767,742 2854,839
860 886 2773,548 2858,064
854 887 2753,548 2861,29
854 888 2755,0 2864,516
862 889 2781,29 2867,742
864 890 2788,387 2870,968
866 891 2792,742 2874,194
858 892 2768,226 2877,419
869 893 2803,871 2880,645
870 894 2804,839 2883,871
873 895 2817,42 2887,097
872 896 2812,097 2890,322
877 897 2828,71 2893,548
876 898 2825,161 2896,774
879 899 2834,032 2900,0
869 900 2804,355 2903,226
882 901 2843,71 2906,452
882 902 2844,516 2909,678
881 903 2841,613 2912,903
894 904 2885,484 2916,129
888 905 2863,871 2919,355
887 906 2861,935 2922,581
890 907 2870,0 2925,806
890 908 2871,452 2929,032
895 909 2887,258 2932,258
902 910 2910,322 2935,484
899 911 2900,484 2938,71
898 912 2895,484 2941,936
899 913 2900,484 2945,161
902 914 2910,161 2948,387
908 915 2930,322 2951,613
905 916 2919,839 2954,839
911 917 2939,032 2958,065
912 918 2941,129 2961,29
916 919 2956,452 2964,516
914 920 2949,355 2967,742
916 921 2953,226 2970,968
919 922 2964,355 2974,194
919 923 2964,839 2977,419
928 924 2994,355 2980,645
926 925 2985,645 2983,871
931 926 3003,71 2987,097
928 927 2994,516 2990,323
933 928 3008,548 2993,548
929 929 2996,774 2996,774
932 930 3005,322 3000,0
943 931 3041,29 3003,226
933 932 3009,194 3006,452
939 933 3027,742 3009,678
938 934 3024,839 3012,903
937 935 3022,419 3016,129
939 936 3029,032 3019,355
944 937 3044,677 3022,581
939 938 3030,484 3025,806
947 939 3055,0 3029,032
951 940 3068,387 3032,258
957 941 3088,226 3035,484
947 942 3055,484 3038,71
952 943 3071,452 3041,936
957 944 3087,258 3045,161
961 945 3101,452 3048,387
959 946 3094,516 3051,613
963 947 3107,742 3054,839
962 948 3101,613 3058,064
968 949 3122,903 3061,29
968 950 3122,419 3064,516
963 951 3107,419 3067,742
970 952 3129,355 3070,968
971 953 3132,097 3074,194
968 954 3124,194 3077,419
978 955 3153,387 3080,645
984 956 3174,194 3083,871
979 957 3157,097 3087,097
986 958 3179,355 3090,322
981 959 3164,839 3093,548
982 960 3166,29 3096,774
1001 961 3227,581 3100,0
987 962 3182,42 3103,226
995 963 3208,871 3106,452
990 964 3194,516 3109,678
993 965 3201,774 3112,903
994 966 3204,839 3116,129
997 967 3215,322 3119,355
1006 968 3244,032 3122,581
1005 969 3242,903 3125,806
999 970 3223,548 3129,032
1009 971 3254,194 3132,258
1006 972 3243,71 3135,484
1007 973 3248,709 3138,71
1011 974 3259,839 3141,936
1013 975 3267,903 3145,161
1012 976 3263,71 3148,387
1016 977 3277,581 3151,613
1014 978 3271,774 3154,839
1017 979 3280,322 3158,065
1019 980 3288,226 3161,29
1021 981 3293,065 3164,516
1021 982 3292,742 3167,742
1022 983 3297,097 3170,968
1023 984 3299,194 3174,194
1022 985 3297,58 3177,419
1023 986 3300,0 3180,645
1023 987 3299,516 3183,871
1022 988 3297,097 3187,097
1022 989 3296,936 3190,323
1023 990 3300,0 3193,548
1023 991 3298,871 3196,774
1023 992 3300,0 3200,0
1023 993 3300,0 3203,226
1023 994 3300,0 3206,451
1023 995 3300,0 3209,677
1023 996 3300,0 3212,903
1023 997 3300,0 3216,129
1023 998 3300,0 3219,355
1023 999 3300,0 3222,58
1023 1000 3300,0 3225,806
1023 1001 3300,0 3229,032
